sales_id,product_id,location_id,customer_id,customer_id,location_id,order_id,product_id,order_date,ship_mode,state,region,postal_code,country,city,segment,customer_name,customer_key
3900,1011,225,693,693,225,CA-2018-157980,1011,2018-12-07 00:00:00,First Class,Ohio,East,43615,United States,Toledo,Consumer,Shahid Hopkins,SH-20395
3901,1811,429,687,687,429,CA-2016-121097,1811,2016-01-03 00:00:00,Standard Class,Texas,Central,77520,United States,Baytown,Corporate,Sylvia Foulston,SF-20965
3902,1090,83,504,504,83,CA-2016-151043,1090,2016-11-14 00:00:00,Standard Class,Pennsylvania,East,19143,United States,Philadelphia,Home Office,Maureen Gastineau,MG-17680
3903,583,516,179,179,516,US-2016-119312,583,2016-10-02 00:00:00,Second Class,California,West,90045,United States,Los Angeles,Home Office,Christopher Schild,CS-12400
3904,334,83,786,786,83,CA-2016-167010,334,2016-04-05 00:00:00,Standard Class,Pennsylvania,East,19143,United States,Philadelphia,Home Office,Valerie Takahito,VT-21700
3905,643,83,786,786,83,CA-2016-167010,643,2016-04-05 00:00:00,Standard Class,Pennsylvania,East,19143,United States,Philadelphia,Home Office,Valerie Takahito,VT-21700
3906,411,83,786,786,83,CA-2016-167010,411,2016-04-05 00:00:00,Standard Class,Pennsylvania,East,19143,United States,Philadelphia,Home Office,Valerie Takahito,VT-21700
3907,1535,83,786,786,83,CA-2016-167010,1535,2016-04-05 00:00:00,Standard Class,Pennsylvania,East,19143,United States,Philadelphia,Home Office,Valerie Takahito,VT-21700
3908,478,83,786,786,83,CA-2016-167010,478,2016-04-05 00:00:00,Standard Class,Pennsylvania,East,19143,United States,Philadelphia,Home Office,Valerie Takahito,VT-21700
3909,1485,83,786,786,83,CA-2016-167010,1485,2016-04-05 00:00:00,Standard Class,Pennsylvania,East,19143,United States,Philadelphia,Home Office,Valerie Takahito,VT-21700
3910,485,83,786,786,83,CA-2016-167010,485,2016-04-05 00:00:00,Standard Class,Pennsylvania,East,19143,United States,Philadelphia,Home Office,Valerie Takahito,VT-21700
3911,384,83,786,786,83,CA-2016-167010,384,2016-04-05 00:00:00,Standard Class,Pennsylvania,East,19143,United States,Philadelphia,Home Office,Valerie Takahito,VT-21700
3912,994,432,7,7,432,CA-2018-126788,994,2018-06-05 00:00:00,First Class,Texas,Central,77581,United States,Pearland,Consumer,Adrian Barton,AB-10105
3913,1804,55,528,528,55,CA-2018-148068,1804,2018-09-18 00:00:00,Standard Class,New York,East,10035,United States,New York City,Corporate,Muhammed MacIntyre,MM-18280
3914,1594,55,528,528,55,CA-2018-148068,1594,2018-09-18 00:00:00,Standard Class,New York,East,10035,United States,New York City,Corporate,Muhammed MacIntyre,MM-18280
3915,420,487,521,521,487,US-2018-142573,420,2018-07-18 00:00:00,Standard Class,Arizona,West,85023,United States,Phoenix,Consumer,Maris LaWare,ML-17410
3916,752,487,521,521,487,US-2018-142573,752,2018-07-18 00:00:00,Standard Class,Arizona,West,85023,United States,Phoenix,Consumer,Maris LaWare,ML-17410
3917,1354,487,521,521,487,US-2018-142573,1354,2018-07-18 00:00:00,Standard Class,Arizona,West,85023,United States,Phoenix,Consumer,Maris LaWare,ML-17410
3918,46,487,521,521,487,US-2018-142573,46,2018-07-18 00:00:00,Standard Class,Arizona,West,85023,United States,Phoenix,Consumer,Maris LaWare,ML-17410
3919,806,487,521,521,487,US-2018-142573,806,2018-07-18 00:00:00,Standard Class,Arizona,West,85023,United States,Phoenix,Consumer,Maris LaWare,ML-17410
3920,502,103,425,425,103,US-2016-148817,502,2016-12-01 00:00:00,Standard Class,Virginia,South,23320,United States,Chesapeake,Corporate,Keith Dawkins,KD-16495
3921,699,103,425,425,103,US-2016-148817,699,2016-12-01 00:00:00,Standard Class,Virginia,South,23320,United States,Chesapeake,Corporate,Keith Dawkins,KD-16495
3922,1292,345,641,641,345,CA-2017-110044,1292,2017-06-28 00:00:00,Second Class,Illinois,Central,60610,United States,Chicago,Consumer,Roland Fjeld,RF-19735
3923,1837,346,673,673,346,CA-2018-146920,1837,2018-08-28 00:00:00,Standard Class,Illinois,Central,60623,United States,Chicago,Consumer,Sean Christensen,SC-20305
3924,879,346,673,673,346,CA-2018-146920,879,2018-08-28 00:00:00,Standard Class,Illinois,Central,60623,United States,Chicago,Consumer,Sean Christensen,SC-20305
3925,575,617,96,96,617,CA-2015-103940,575,2015-09-17 00:00:00,Standard Class,Washington,West,98103,United States,Seattle,Consumer,Bradley Nguyen,BN-11515
3926,583,617,96,96,617,CA-2015-103940,583,2015-09-17 00:00:00,Standard Class,Washington,West,98103,United States,Seattle,Consumer,Bradley Nguyen,BN-11515
3927,616,617,96,96,617,CA-2015-103940,616,2015-09-17 00:00:00,Standard Class,Washington,West,98103,United States,Seattle,Consumer,Bradley Nguyen,BN-11515
3928,701,617,96,96,617,CA-2015-103940,701,2015-09-17 00:00:00,Standard Class,Washington,West,98103,United States,Seattle,Consumer,Bradley Nguyen,BN-11515
3929,1388,444,408,408,444,CA-2017-162082,1388,2017-03-14 00:00:00,First Class,Texas,Central,78550,United States,Harlingen,Consumer,John Stevenson,JS-15880
3930,1791,444,408,408,444,CA-2017-162082,1791,2017-03-14 00:00:00,First Class,Texas,Central,78550,United States,Harlingen,Consumer,John Stevenson,JS-15880
3931,362,444,408,408,444,CA-2017-162082,362,2017-03-14 00:00:00,First Class,Texas,Central,78550,United States,Harlingen,Consumer,John Stevenson,JS-15880
3932,333,82,780,780,82,CA-2017-132094,333,2017-08-26 00:00:00,Standard Class,Pennsylvania,East,19140,United States,Philadelphia,Corporate,Vivek Grady,VG-21805
3933,1019,82,780,780,82,CA-2017-132094,1019,2017-08-26 00:00:00,Standard Class,Pennsylvania,East,19140,United States,Philadelphia,Corporate,Vivek Grady,VG-21805
3934,1201,567,61,61,567,CA-2018-123001,1201,2018-09-02 00:00:00,Standard Class,California,West,93309,United States,Bakersfield,Consumer,Anthony Witt,AW-10840
3935,215,567,61,61,567,CA-2018-123001,215,2018-09-02 00:00:00,Standard Class,California,West,93309,United States,Bakersfield,Consumer,Anthony Witt,AW-10840
3936,1214,567,61,61,567,CA-2018-123001,1214,2018-09-02 00:00:00,Standard Class,California,West,93309,United States,Bakersfield,Consumer,Anthony Witt,AW-10840
3937,1500,402,475,475,402,CA-2016-118955,1500,2016-06-16 00:00:00,Standard Class,Texas,Central,75051,United States,Grand Prairie,Consumer,Lycoris Saunders,LS-17230
3938,1667,402,475,475,402,CA-2016-118955,1667,2016-06-16 00:00:00,Standard Class,Texas,Central,75051,United States,Grand Prairie,Consumer,Lycoris Saunders,LS-17230
3939,1189,402,475,475,402,CA-2016-118955,1189,2016-06-16 00:00:00,Standard Class,Texas,Central,75051,United States,Grand Prairie,Consumer,Lycoris Saunders,LS-17230
3940,741,242,512,512,242,US-2017-143448,741,2017-12-10 00:00:00,Same Day,Indiana,Central,46142,United States,Greenwood,Consumer,Mark Hamilton,MH-17455
3941,1055,54,764,764,54,CA-2018-117863,1055,2018-05-18 00:00:00,Standard Class,New York,East,10024,United States,New York City,Consumer,Toby Swindell,TS-21340
3942,58,54,764,764,54,CA-2018-117863,58,2018-05-18 00:00:00,Standard Class,New York,East,10024,United States,New York City,Consumer,Toby Swindell,TS-21340
3943,1798,202,259,259,202,CA-2018-160458,1798,2018-05-27 00:00:00,Second Class,Tennessee,South,38109,United States,Memphis,Consumer,Eric Hoffmann,EH-13945
3944,461,70,505,505,70,US-2017-142685,461,2017-06-23 00:00:00,Standard Class,New York,East,14215,United States,Buffalo,Consumer,Maureen Gnade,MG-17695
3945,1755,515,229,229,515,CA-2017-133144,1755,2017-05-16 00:00:00,Second Class,California,West,90036,United States,Los Angeles,Consumer,Denny Ordway,DO-13435
3946,1733,161,17,17,161,CA-2018-167871,1733,2018-11-18 00:00:00,Standard Class,Florida,South,33030,United States,Homestead,Consumer,Art Ferguson,AF-10870
3947,1503,161,17,17,161,CA-2018-167871,1503,2018-11-18 00:00:00,Standard Class,Florida,South,33030,United States,Homestead,Consumer,Art Ferguson,AF-10870
3948,29,428,705,705,428,CA-2017-119963,29,2017-11-18 00:00:00,Standard Class,Texas,Central,77506,United States,Pasadena,Home Office,Steve Nguyen,SN-20710
3949,179,428,705,705,428,CA-2017-119963,179,2017-11-18 00:00:00,Standard Class,Texas,Central,77506,United States,Pasadena,Home Office,Steve Nguyen,SN-20710
3950,1669,428,705,705,428,CA-2017-119963,1669,2017-11-18 00:00:00,Standard Class,Texas,Central,77506,United States,Pasadena,Home Office,Steve Nguyen,SN-20710
3951,771,428,705,705,428,CA-2017-119963,771,2017-11-18 00:00:00,Standard Class,Texas,Central,77506,United States,Pasadena,Home Office,Steve Nguyen,SN-20710
3952,710,60,530,530,60,CA-2015-121167,710,2015-11-28 00:00:00,Second Class,New York,East,11520,United States,Freeport,Consumer,Mary O'Rourke,MO-17500
3953,1331,462,580,580,462,US-2017-151862,1331,2017-03-01 00:00:00,Standard Class,Colorado,West,80219,United States,Denver,Corporate,Odella Nelson,ON-18715
3954,1531,13,670,670,13,CA-2018-152961,1531,2018-01-15 00:00:00,Standard Class,Massachusetts,East,2169,United States,Quincy,Consumer,Sanjit Chand,SC-20095
3955,107,266,539,539,266,CA-2015-133228,107,2015-04-04 00:00:00,Standard Class,Michigan,Central,48205,United States,Detroit,Consumer,Maurice Satty,MS-17710
3956,1131,266,539,539,266,CA-2015-133228,1131,2015-04-04 00:00:00,Standard Class,Michigan,Central,48205,United States,Detroit,Consumer,Maurice Satty,MS-17710
3957,572,575,228,228,575,CA-2017-114951,572,2017-06-26 00:00:00,Standard Class,California,West,94109,United States,San Francisco,Consumer,Duane Noonan,DN-13690
3958,704,197,622,622,197,CA-2017-156573,704,2017-05-29 00:00:00,Standard Class,Tennessee,South,37211,United States,Nashville,Consumer,Raymond Buch,RB-19360
3959,1147,197,622,622,197,CA-2017-156573,1147,2017-05-29 00:00:00,Standard Class,Tennessee,South,37211,United States,Nashville,Consumer,Raymond Buch,RB-19360
3960,24,197,622,622,197,CA-2017-156573,24,2017-05-29 00:00:00,Standard Class,Tennessee,South,37211,United States,Nashville,Consumer,Raymond Buch,RB-19360
3961,249,267,566,566,267,CA-2016-113901,249,2016-10-19 00:00:00,Standard Class,Michigan,Central,48227,United States,Detroit,Corporate,Nicole Hansen,NH-18610
3962,1231,267,566,566,267,CA-2016-113901,1231,2016-10-19 00:00:00,Standard Class,Michigan,Central,48227,United States,Detroit,Corporate,Nicole Hansen,NH-18610
3963,1133,516,256,256,516,CA-2018-134838,1133,2018-02-19 00:00:00,First Class,California,West,90045,United States,Los Angeles,Home Office,Emily Ducich,ED-13885
3964,1562,516,256,256,516,CA-2018-134838,1562,2018-02-19 00:00:00,First Class,California,West,90045,United States,Los Angeles,Home Office,Emily Ducich,ED-13885
3965,1163,82,615,615,82,CA-2017-120257,1163,2017-09-22 00:00:00,Standard Class,Pennsylvania,East,19140,United States,Philadelphia,Consumer,Pierre Wener,PW-19240
3966,1166,128,226,226,128,CA-2015-164910,1166,2015-11-12 00:00:00,Second Class,North Carolina,South,28806,United States,Asheville,Corporate,Denise Monton,DM-13345
3967,350,54,244,244,54,CA-2017-149902,350,2017-04-01 00:00:00,Standard Class,New York,East,10024,United States,New York City,Consumer,Don Weiss,DW-13540
3968,687,468,262,262,468,CA-2017-146010,687,2017-05-20 00:00:00,First Class,Colorado,West,80906,United States,Colorado Springs,Home Office,Eugene Hildebrand,EH-14125
3969,263,439,427,427,439,US-2016-163685,263,2016-06-01 00:00:00,Standard Class,Texas,Central,78207,United States,San Antonio,Corporate,Katrina Edelman,KE-16420
3970,1720,439,427,427,439,US-2016-163685,1720,2016-06-01 00:00:00,Standard Class,Texas,Central,78207,United States,San Antonio,Corporate,Katrina Edelman,KE-16420
3971,1684,515,711,711,515,CA-2015-135090,1684,2015-11-22 00:00:00,Standard Class,California,West,90036,United States,Los Angeles,Consumer,Susan Pistek,SP-20920
3972,1154,271,611,611,271,CA-2016-132374,1154,2016-02-22 00:00:00,Second Class,Michigan,Central,48310,United States,Sterling Heights,Home Office,Penelope Sewall,PS-19045
3973,1071,52,390,390,52,CA-2017-167556,1071,2017-03-29 00:00:00,Standard Class,New York,East,10009,United States,New York City,Consumer,Janet Martin,JM-15250
3974,48,52,390,390,52,CA-2017-167556,48,2017-03-29 00:00:00,Standard Class,New York,East,10009,United States,New York City,Consumer,Janet Martin,JM-15250
3975,874,52,390,390,52,CA-2017-167556,874,2017-03-29 00:00:00,Standard Class,New York,East,10009,United States,New York City,Consumer,Janet Martin,JM-15250
3976,695,52,390,390,52,CA-2017-167556,695,2017-03-29 00:00:00,Standard Class,New York,East,10009,United States,New York City,Consumer,Janet Martin,JM-15250
3977,571,102,251,251,102,US-2017-116400,571,2017-10-22 00:00:00,First Class,Virginia,South,23223,United States,Richmond,Consumer,Eric Barreto,EB-13930
3978,1506,618,283,283,618,CA-2018-101308,1506,2018-10-02 00:00:00,Standard Class,Washington,West,98105,United States,Seattle,Home Office,Frank Gastineau,FG-14260
3979,892,618,283,283,618,CA-2018-101308,892,2018-10-02 00:00:00,Standard Class,Washington,West,98105,United States,Seattle,Home Office,Frank Gastineau,FG-14260
3980,828,54,752,752,54,CA-2015-114517,828,2015-12-23 00:00:00,Standard Class,New York,East,10024,United States,New York City,Corporate,Tiffany House,TH-21235
3981,298,54,752,752,54,CA-2015-114517,298,2015-12-23 00:00:00,Standard Class,New York,East,10024,United States,New York City,Corporate,Tiffany House,TH-21235
3982,1056,619,599,599,619,CA-2018-119564,1056,2018-12-15 00:00:00,Standard Class,Washington,West,98115,United States,Seattle,Home Office,Paul Lucas,PL-18925
3983,761,516,132,132,516,CA-2017-135265,761,2017-07-07 00:00:00,Second Class,California,West,90045,United States,Los Angeles,Consumer,Christopher Conant,CC-12370
3984,398,516,132,132,516,CA-2017-135265,398,2017-07-07 00:00:00,Second Class,California,West,90045,United States,Los Angeles,Consumer,Christopher Conant,CC-12370
3985,1736,516,132,132,516,CA-2017-135265,1736,2017-07-07 00:00:00,Second Class,California,West,90045,United States,Los Angeles,Consumer,Christopher Conant,CC-12370
3986,390,524,392,392,524,CA-2017-108735,390,2017-04-17 00:00:00,Standard Class,California,West,90712,United States,Lakewood,Consumer,Jessica Myrick,JM-15535
3987,1549,40,428,428,40,CA-2018-112333,1549,2018-04-08 00:00:00,Standard Class,New Jersey,East,7060,United States,Plainfield,Home Office,Karen Ferguson,KF-16285
3988,336,40,428,428,40,CA-2018-112333,336,2018-04-08 00:00:00,Standard Class,New Jersey,East,7060,United States,Plainfield,Home Office,Karen Ferguson,KF-16285
3989,1592,205,176,176,205,US-2017-159415,1592,2017-04-17 00:00:00,Standard Class,Tennessee,South,38401,United States,Columbia,Corporate,Charles Sheldon,CS-12175
3990,484,16,49,49,16,CA-2015-122588,484,2015-11-25 00:00:00,Second Class,Rhode Island,East,2895,United States,Woonsocket,Consumer,Andy Reiter,AR-10540
3991,461,76,540,540,76,CA-2015-137589,461,2015-11-03 00:00:00,Standard Class,Pennsylvania,East,17602,United States,Lancaster,Consumer,Maxwell Schwartz,MS-17770
3992,484,178,192,192,178,CA-2016-161998,484,2016-05-01 00:00:00,Standard Class,Florida,South,33614,United States,Tampa,Corporate,David Bremer,DB-13120
3993,668,178,192,192,178,CA-2016-161998,668,2016-05-01 00:00:00,Standard Class,Florida,South,33614,United States,Tampa,Corporate,David Bremer,DB-13120
3994,1237,178,192,192,178,CA-2016-161998,1237,2016-05-01 00:00:00,Standard Class,Florida,South,33614,United States,Tampa,Corporate,David Bremer,DB-13120
3995,1368,289,212,212,289,CA-2016-105627,1368,2016-03-08 00:00:00,Standard Class,Wisconsin,Central,53142,United States,Kenosha,Consumer,Dana Kaydos,DK-12895
3996,840,289,212,212,289,CA-2016-105627,840,2016-03-08 00:00:00,Standard Class,Wisconsin,Central,53142,United States,Kenosha,Consumer,Dana Kaydos,DK-12895
3997,1175,289,212,212,289,CA-2016-105627,1175,2016-03-08 00:00:00,Standard Class,Wisconsin,Central,53142,United States,Kenosha,Consumer,Dana Kaydos,DK-12895
3998,354,289,212,212,289,CA-2016-105627,354,2016-03-08 00:00:00,Standard Class,Wisconsin,Central,53142,United States,Kenosha,Consumer,Dana Kaydos,DK-12895
3999,507,289,212,212,289,CA-2016-105627,507,2016-03-08 00:00:00,Standard Class,Wisconsin,Central,53142,United States,Kenosha,Consumer,Dana Kaydos,DK-12895
4000,391,182,534,534,182,US-2016-149629,391,2016-07-17 00:00:00,Second Class,Florida,South,34952,United States,Port Saint Lucie,Corporate,Michael Paige,MP-17965
4001,490,619,234,234,619,CA-2015-116834,490,2015-10-11 00:00:00,Standard Class,Washington,West,98115,United States,Seattle,Home Office,Dean percer,Dp-13240
4002,1614,619,234,234,619,CA-2015-116834,1614,2015-10-11 00:00:00,Standard Class,Washington,West,98115,United States,Seattle,Home Office,Dean percer,Dp-13240
4003,1187,439,131,131,439,CA-2017-145730,1187,2017-03-03 00:00:00,Standard Class,Texas,Central,78207,United States,San Antonio,Consumer,Chris Cortes,CC-12220
4004,400,439,131,131,439,CA-2017-145730,400,2017-03-03 00:00:00,Standard Class,Texas,Central,78207,United States,San Antonio,Consumer,Chris Cortes,CC-12220
4005,1625,439,131,131,439,CA-2017-145730,1625,2017-03-03 00:00:00,Standard Class,Texas,Central,78207,United States,San Antonio,Consumer,Chris Cortes,CC-12220
4006,1507,136,438,438,136,US-2016-168732,1507,2016-12-10 00:00:00,Standard Class,Georgia,South,30076,United States,Roswell,Consumer,Khloe Miller,KM-16660
4007,1802,136,438,438,136,US-2016-168732,1802,2016-12-10 00:00:00,Standard Class,Georgia,South,30076,United States,Roswell,Consumer,Khloe Miller,KM-16660
4008,1072,136,438,438,136,US-2016-168732,1072,2016-12-10 00:00:00,Standard Class,Georgia,South,30076,United States,Roswell,Consumer,Khloe Miller,KM-16660
4009,1133,458,518,518,458,CA-2016-107468,1133,2016-12-18 00:00:00,Standard Class,Colorado,West,80027,United States,Louisville,Corporate,Michael Kennedy,MK-17905
4010,866,515,679,679,515,CA-2018-144463,866,2018-01-01 00:00:00,Standard Class,California,West,90036,United States,Los Angeles,Consumer,Steven Cartwright,SC-20725
4011,1768,83,134,134,83,CA-2018-100811,1768,2018-11-21 00:00:00,First Class,Pennsylvania,East,19143,United States,Philadelphia,Consumer,Cindy Chapman,CC-12475
4012,1338,83,134,134,83,CA-2018-100811,1338,2018-11-21 00:00:00,First Class,Pennsylvania,East,19143,United States,Philadelphia,Consumer,Cindy Chapman,CC-12475
4013,1150,298,111,111,298,CA-2016-153612,1150,2016-12-22 00:00:00,Standard Class,Wisconsin,Central,54880,United States,Superior,Home Office,Beth Thompson,BT-11305
4014,172,138,285,285,138,CA-2016-165624,172,2016-08-23 00:00:00,Standard Class,Georgia,South,30318,United States,Atlanta,Consumer,Fred Harton,FH-14350
4015,181,138,285,285,138,CA-2016-165624,181,2016-08-23 00:00:00,Standard Class,Georgia,South,30318,United States,Atlanta,Consumer,Fred Harton,FH-14350
